Date,Bond Code,ISIN Code,Ticker,ISSUER,ISSUER_INDUSTRY,PAYMENT_RANK,DAYS_TO_NEXT_COUPON,NXT_CPN_DT,Maturity,Coupon,Companion Bond,BP Spread,MTM,All in price,Clean Price,Accrued Interest,Year High Yield,Year Low Yield,Return (YTD),Duration,Modified Duration,Delta,Rand per Basis Point,Convexity,Yield Volatility,Yield / Price Indicator,Last Trade Date,Last MTM Change Date,Index Ratio,Base CPI,Reference CPI,MTM Process Methodology,MTM Change
2027/10/12,NTC37,ZAG000190182,ZAG000190182 Corp,CLINDEB INVESTMENTS,FINANCIAL,Sr Unsecured,16,2023/07/12,12-Oct-27,9.458,JIBAR,150,,101.0271635,99.99067031,1.036493151,0,0,0,,0,,,,,Price,26-Sep-22,30-Oct-22,,,,Price Traded Methodology,
2026/02/14,NTC38,ZAG000193558,ZAG000193558 Corp,CLINDEB INVESTMENTS,FINANCIAL,Sr Unsecured,49,2023/08/14,14-Feb-26,9.383,JIBAR,100,,100.8940793,100.7141313,0.179947945,100,100,0,,0,,,,,Price,04-May-23,03-May-23,,,,Price Traded Methodology,
2028/02/14,NTC39,ZAG000193566,ZAG000193566 Corp,CLINDEB INVESTMENTS,FINANCIAL,Sr Unsecured,49,2023/08/14,14-Feb-28,9.563,JIBAR,148,,100.1833813,99.99998134,0.1834,100,100,0,,0,,,,,Price,13-Feb-23,15-May-23,,,,Price Traded Methodology,
2024/03/19,NTCG01,ZAG000174798,ZAG000174798 Corp,CLINDEB INVESTMENTS,FINANCIAL,Sr Unsecured,85,2023/09/19,19-Mar-24,9.183,JIBAR,162,,101.5745185,99.98950757,1.585010959,100,100,0,,0,,,,,Price,20-Apr-23,21-Apr-22,,,,Price Traded Methodology,
2030/03/19,OML07,ZAG000124579,ZAG000124579 Corp,OLD MUTUAL LIFE SA LTD,FINANCIAL,Subordinated,85,2023/09/19,19-Mar-25,10.955,R186,-33,9.43,104.38118,102.4603,1.92088,9.43,7.63,0.12,1.6778532,1.602304533,-1.67250425,167.2504246,3.4718469,,Rate,16-May-23,06-Sep-22,,,,Illiquid Methodology,
2030/09/14,OML10,ZAG000129644,ZAG000129644 Corp,OLD MUTUAL LIFE SA LTD,FINANCIAL,Subordinated,80,2023/09/14,14-Sep-25,11.35,R186,15,9.91,105.00833,102.86271,2.14562,9.91,8.035,0.12,2.0624166,1.965048413,-2.06346443,206.3464426,5.0867278,,Rate,09-May-23,14-Mar-23,,,,Illiquid Methodology,
2024/06/11,OML11,ZAG000160094,ZAG000160094 Corp,OLD MUTUAL LIFE SA LTD,FINANCIAL,Subordinated,77,2023/09/11,11-Jun-24,9.05,JIBAR,95,,102.3082385,100.572622,1.735616438,100,100,0,,0,,,,,Price,11-May-23,11-May-23,,,,Price Traded Methodology,
2025/11/12,OML12,ZAG000172412,ZAG000172412 Corp,OLD MUTUAL LIFE SA LTD,FINANCIAL,Subordinated,49,2023/08/14,12-Nov-25,10.005,JIBAR,114,,101.9887632,101.7146536,0.274109589,100,100,0,,0,,,,,Price,16-May-23,14-Mar-23,,,,Price Traded Methodology,
2026/09/23,OML13,ZAG000179680,ZAG000179680 Corp,OLD MUTUAL LIFE SA LTD,FINANCIAL,Subordinated,92,2023/09/26,23-Sep-26,9.09,JIBAR,120,,102.4120981,100.9178515,1.494246575,100,100,0,,0,,,,,Price,15-May-23,15-Mar-23,,,,Price Traded Methodology,
2027/06/23,OML14,ZAG000187204,ZAG000187204 Corp,OLD MUTUAL LIFE SA LTD,FINANCIAL,Subordinated,92,2023/09/26,23-Jun-27,9.1,JIBAR,138,,102.0202625,100.5243721,1.495890411,100,100,0,,0,,,,,Price,20-Apr-23,02-Mar-23,,,,Price Traded Methodology,
2027/10/28,OML15,ZAG000191131,ZAG000191131 Corp,OLD MUTUAL LIFE SA LTD,FINANCIAL,Subordinated,32,2023/07/28,28-Oct-27,9.508,JIBAR,155,,100.6079477,99.98276411,0.625183562,100,100,0,,0,,,,,Price,11-Nov-22,15-May-23,,,,Price Traded Methodology,
2025/12/13,PARS01,ZAG000192758,ZAG000192758 Corp,PAN AFRICAN RESOURCES FU,INDUSTRIAL,Secured,79,2023/09/13,13-Dec-25,11.1,JIBAR,350,,102.3172945,100.1885274,2.128767123,100,100,0,,0,,,,,Price,16-May-23,14-Feb-23,,,,Price Traded Methodology,
2027/12/13,PARS02,ZAG000192766,ZAG000192766 Corp,PAN AFRICAN RESOURCES FU,INDUSTRIAL,Secured,79,2023/09/13,13-Dec-27,11.25,JIBAR,359,,102.6791636,100.5216293,2.157534247,100,100,0,,0,,,,,Price,16-May-23,09-May-23,,,,Price Traded Methodology,
2025/03/10,PEP02,ZAG000166893,ZAG000166893 Corp,PEPKOR HOLDINGS LTD,INDUSTRIAL,Sr Unsecured,77,2023/09/11,10-Mar-25,9.232,JIBAR,120,,102.7026373,100.8562373,1.8464,100,100,0,,0,,,,,Price,23-Feb-21,14-Mar-23,,,,Price Traded Methodology,
2024/05/05,PEP03,ZAG000175969,ZAG000175969 Corp,PEPKOR HOLDINGS LTD,INDUSTRIAL,Sr Unsecured,42,2023/08/07,05-May-24,9.495,JIBAR,111,,100.7924532,100.3502203,0.442232877,100,100,0,,0,,,,,Price,11-May-23,30-Mar-23,,,,Price Traded Methodology,
2026/05/05,PEP04,ZAG000175977,ZAG000175977 Corp,PEPKOR HOLDINGS LTD,INDUSTRIAL,Sr Unsecured,42,2023/08/07,05-May-26,9.675,JIBAR,131,,101.4157001,100.9650837,0.450616438,100,100,0,,0,,,,,Price,16-May-23,02-Mar-23,,,,Price Traded Methodology,
2026/03/06,PEP05,ZAG000194150,ZAG000194150 Corp,PEPKOR HOLDINGS LTD,INDUSTRIAL,Sr Unsecured,72,2023/09/06,06-Mar-26,8.68,JIBAR,120,,101.8860543,100.054931,1.831123288,100,100,0,,0,,,,,Price,16-May-23,18-Apr-23,,,,Price Traded Methodology,
2028/03/06,PEP06,ZAG000194168,ZAG000194168 Corp,PEPKOR HOLDINGS LTD,INDUSTRIAL,Sr Unsecured,72,2023/09/06,06-Mar-28,8.83,JIBAR,138,,101.8451718,99.98240465,1.862767123,100,100,0,,0,,,,,Price,06-Apr-23,15-May-23,,,,Price Traded Methodology,
2023/10/08,PMM57,ZAG000180522,ZAG000180522 Corp,PREMIUM PROPERTIES LIMIT,FINANCIAL,Sr Unsecured,14,2023/07/10,08-Oct-23,10.008,JIBAR,205,,101.1154445,99.99125818,1.124186301,100,100,0,,0,,,,,Price,16-May-23,15-May-23,,,,Price Traded Methodology,
2025/02/28,PMM58,ZAG000183898,ZAG000183898 Corp,PREMIUM PROPERTIES LIMIT,FINANCIAL,Sr Unsecured,66,2023/08/31,28-Feb-25,9.6,JIBAR,215,,99.7593167,99.99602903,-0.236712329,100,100,0,,0,,,,,Price,05-Apr-23,15-May-23,,,,Price Traded Methodology,
2025/02/28,PMM59,ZAG000194093,ZAG000194093 Corp,PREMIUM PROPERTIES LIMIT,FINANCIAL,Sr Unsecured,66,2023/08/31,28-Feb-25,9.35,JIBAR,190,,99.76532515,99.99587309,-0.230547945,100,100,0,,0,,,,,Price,27-Feb-23,15-May-23,,,,Price Traded Methodology,
2026/02/28,PMM60,ZAG000194077,ZAG000194077 Corp,PREMIUM PROPERTIES LIMIT,FINANCIAL,Sr Unsecured,66,2023/08/31,28-Feb-26,9.5,JIBAR,205,,99.76182549,99.99607206,-0.234246575,100,100,0,,0,,,,,Price,27-Feb-23,15-May-23,,,,Price Traded Methodology,
2023/12/07,R197,ZAG000018003,ZAG000018003 Corp,REPUBLIC OF SOUTH AFRICA,GOVT NATIONAL,Sr Unsecured,164,2023/12/07,07-Dec-23,5.5,,,3,337.19718,329.07497,8.12221,3.9,2.348,-0.21,0.5307325,0.522889203,-1.76316758,176.3167581,0.5372421,,Rate,16-May-23,14-May-23,3.247103781,33.15013709,107.6419355,Inflation Linked Methodology,
2033/12/07,R202,ZAG000019944,ZAG000019944 Corp,REPUBLIC OF SOUTH AFRICA,GOVT NATIONAL,Sr Unsecured,164,2023/12/07,07-Dec-33,3.45,,,4.87,247.3733,243.05919,4.31411,4.87,4.39,0.1,8.6479613,8.442389161,-20.88421643,2088.421643,85.4540845,,Rate,16-May-23,15-May-23,2.749522451,39.14932043,107.6419355,Inflation Linked Methodology,
2053/03/31,R2 053,ZAG000195280,ZAG000195280 Corp,REPUBLIC OF SOUTH AFRICA,GOVT NATIONAL,Unsecured,96,2023/09/30,31-Mar-53,11.625,,,12.535,94.54867,92.89251,1.65616,12.62,11.72,0.07,8.1589243,7.677722988,-7.25918512,725.9185124,111.5182902,,Rate,16-May-23,15-May-23,,,,PD Call Down Rates,
2028/03/31,R210,ZAG000041849,ZAG000041849 Corp,REPUBLIC OF SOUTH AFRICA,GOVT NATIONAL,Sr Unsecured,96,2023/09/30,31-Mar-28,2.6,,,4.075,222.22761,221.35122,0.87639,4.075,3.57,0.07,4.5667565,4.475566809,-9.9459449,994.5944896,23.0415545,,Rate,16-May-23,01-Jun-09,2.366008516,45.49515978,107.6419355,Inflation Linked Methodology,
2023/12/05,RDFB15,ZAG000155854,ZAG000155854 Corp,REDEFINE PROPERTIES LTD,FINANCIAL,Sr Unsecured,71,2023/09/05,05-Dec-23,9.067,JIBAR,87,,102.2776017,100.3648373,1.912764384,100,100,0,,0,,,,,Price,16-May-23,14-Mar-23,,,,Price Traded Methodology,
2024/02/11,RDFB17,ZAG000156936,ZAG000156936 Corp,REDEFINE PROPERTIES LTD,FINANCIAL,Sr Unsecured,46,2023/08/11,11-Feb-24,9.567,JIBAR,111,,100.580843,100.2925224,0.288320548,100,100,0,,0,,,,,Price,24-Mar-23,07-Feb-23,,,,Price Traded Methodology,
2026/02/11,RDFB18,ZAG000156944,ZAG000156944 Corp,REDEFINE PROPERTIES LTD,FINANCIAL,Sr Unsecured,46,2023/08/11,11-Feb-26,9.767,JIBAR,151,,100.8452132,100.5508653,0.294347945,100,100,0,,0,,,,,Price,07-Feb-23,06-Feb-23,,,,Price Traded Methodology,
2024/03/22,RDFB20,ZAG000157975,ZAG000157975 Corp,REDEFINE PROPERTIES LTD,FINANCIAL,Sr Unsecured,88,2023/09/22,22-Mar-24,9.075,JIBAR,110,,101.8351944,100.3185506,1.516643836,100,100,0,,0,,,,,Price,30-Mar-23,23-Mar-23,,,,Price Traded Methodology,
2026/03/22,RDFB21,ZAG000157959,ZAG000157959 Corp,REDEFINE PROPERTIES LTD,FINANCIAL,Sr Unsecured,88,2023/09/22,22-Mar-26,9.325,JIBAR,165,,101.8836485,100.3252238,1.558424658,100,100,0,,0,,,,,Price,22-Mar-23,03-Jan-23,,,,Price Traded Methodology,
2024/08/22,RDFB24,ZAG000161910,ZAG000161910 Corp,REDEFINE PROPERTIES LTD,FINANCIAL,Sr Unsecured,57,2023/08/22,22-Aug-24,9.1,JIBAR,134,,100.3610873,100.3610873,0,100,100,0,,0,,,,,Price,05-Apr-23,23-Jan-23,,,,Price Traded Methodology,
2024/11/28,RDFB26,ZAG000164666,ZAG000164666 Corp,REDEFINE PROPERTIES LTD,FINANCIAL,Sr Unsecured,63,2023/08/28,28-Nov-24,9.1,JIBAR,141,,100.1570827,100.3316033,-0.174520548,100,100,0,,0,,,,,Price,22-Mar-23,03-Jan-23,,,,Price Traded Methodology,
2024/07/26,RDFB27,ZAG000178328,ZAG000178328 Corp,REDEFINE PROPERTIES LTD,FINANCIAL,Sr Unsecured,30,2023/07/26,26-Jul-24,9.958,JIBAR,140,,101.3532538,100.6439168,0.709336986,100,100,0,,0,,,,,Price,05-Apr-23,21-Jul-22,,,,Price Traded Methodology,
2025/09/21,RDFG01,ZAG000190083,ZAG000190083 Corp,REDEFINE PROPERTIES LTD,FINANCIAL,Sr Unsecured,87,2023/09/21,21-Sep-25,9.075,JIBAR,142,,101.7468523,100.2302085,1.516643836,100,100,0,,0,,,,,Price,02-May-23,07-Feb-23,,,,Price Traded Methodology,
2027/09/21,RDFG02,ZAG000190075,ZAG000190075 Corp,REDEFINE PROPERTIES LTD,FINANCIAL,Sr Unsecured,87,2023/09/21,21-Sep-27,9.205,JIBAR,174,,101.2942932,99.75592331,1.538369863,100,100,0,,0,,,,,Price,13-Mar-23,03-Jan-23,,,,Price Traded Methodology,
2029/09/21,RDFG03,ZAG000190067,ZAG000190067 Corp,REDEFINE PROPERTIES LTD,FINANCIAL,Sr Unsecured,87,2023/09/21,21-Sep-29,9.525,JIBAR,200,,101.5537401,99.96189075,1.591849315,100,100,0,,0,,,,,Price,16-May-23,15-May-23,,,,Price Traded Methodology,
2032/09/21,RDFG04,ZAG000190059,ZAG000190059 Corp,REDEFINE PROPERTIES LTD,FINANCIAL,Sr Unsecured,87,2023/09/21,21-Sep-32,9.825,JIBAR,230,,101.6033833,99.96139697,1.641986301,100,100,0,,0,,,,,Price,20-Sep-22,15-May-23,,,,Price Traded Methodology,
2025/12/09,RDFG05,ZAG000192501,ZAG000192501 Corp,REDEFINE PROPERTIES LTD,FINANCIAL,Sr Unsecured,77,2023/09/11,09-Dec-25,9.123,JIBAR,164,,101.8287305,99.979136,1.849594521,100,100,0,,0,,,,,Price,07-Dec-22,15-May-23,,,,Price Traded Methodology,
2026/12/09,RDFG06,ZAG000192519,ZAG000192519 Corp,REDEFINE PROPERTIES LTD,FINANCIAL,Sr Unsecured,77,2023/09/11,09-Dec-26,9.203,JIBAR,172,,101.8448679,99.97905424,1.865813699,100,100,0,,0,,,,,Price,08-Dec-22,15-May-23,,,,Price Traded Methodology,
2033/04/17,RED706,ZAG000195405,ZAG000195405 Corp,REDINK RENTALS,SPECIAL PURPOSE,Secured,21,2023/07/17,17-Apr-26,14.475,JIBAR,650,,101.3699138,99.98190013,1.388013699,100,100,0,,0,,,,,Price,04-May-23,15-May-23,,,,Price Traded Methodology,
2033/04/17,RED707,ZAG000195462,ZAG000195462 Corp,REDINK RENTALS,SPECIAL PURPOSE,Secured,21,2023/07/17,17-Apr-26,15.825,JIBAR,785,,101.496262,99.9787963,1.517465753,100,100,0,,0,,,,,Price,04-May-23,15-May-23,,,,Price Traded Methodology,
2023/08/03,RES49,ZAG000167115,ZAG000167115 Corp,RESILIENT REIT LTD,FINANCIAL,Sr Unsecured,38,2023/08/03,03-Aug-23,10.317,JIBAR,201,,100.5835854,100.0465361,0.537049315,100,100,0,,0,,,,,Price,02-May-23,10-Apr-22,,,,Price Traded Methodology,
2023/10/22,RES50,ZAG000171950,ZAG000171950 Corp,RESILIENT REIT LTD,FINANCIAL,Sr Unsecured,28,2023/07/24,22-Oct-23,10.058,JIBAR,160,,100.9605183,100.1889457,0.771572603,100,100,0,,0,,,,,Price,23-Mar-23,16-May-22,,,,Price Traded Methodology,
2024/05/07,RES52,ZAG000176157,ZAG000176157 Corp,RESILIENT REIT LTD,FINANCIAL,Sr Unsecured,42,2023/08/07,07-May-24,9.783,JIBAR,140,,100.7196148,100.3443764,0.375238356,100,100,0,,0,,,,,Price,05-Apr-23,11-Oct-22,,,,Price Traded Methodology,
2025/09/20,RES53,ZAG000179979,ZAG000179979 Corp,RESILIENT REIT LTD,FINANCIAL,Sr Unsecured,86,2023/09/20,20-Sep-25,9.453,JIBAR,192,,101.595325,99.9637113,1.631613699,100,100,0,,0,,,,,Price,24-Mar-23,15-May-23,,,,Price Traded Methodology,
2027/10/13,RES59,ZAG000190901,ZAG000190901 Corp,RESILIENT REIT LTD,FINANCIAL,Sr Unsecured,17,2023/07/13,13-Oct-27,9.608,JIBAR,165,,101.0166172,99.99000894,1.026608219,100,100,0,,0,,,,,Price,16-May-23,15-May-23,,,,Price Traded Methodology,
2025/12/06,RES60,ZAG000192493,ZAG000192493 Corp,RESILIENT REIT LTD,FINANCIAL,Sr Unsecured,72,2023/09/06,06-Dec-25,8.867,JIBAR,140,,101.8535062,99.98293364,1.870572603,100,100,0,,0,,,,,Price,05-Apr-23,15-May-23,,,,Price Traded Methodology,
2027/12/15,RES61,ZAG000192832,ZAG000192832 Corp,RESILIENT REIT LTD,FINANCIAL,Sr Unsecured,81,2023/09/15,15-Dec-27,9.167,JIBAR,165,,101.6792566,99.97143194,1.707824658,100,100,0,,0,,,,,Price,26-Jan-23,15-May-23,,,,Price Traded Methodology,
2028/02/13,RES62,ZAG000193616,ZAG000193616 Corp,RESILIENT REIT LTD,FINANCIAL,Sr Unsecured,49,2023/08/14,13-Feb-28,9.733,JIBAR,165,,100.1865886,99.99992836,0.186660274,100,100,0,,0,,,,,Price,08-May-23,15-May-23,,,,Price Traded Methodology,
2026/09/15,RES63,ZAG000194614,ZAG000194614 Corp,RESILIENT REIT LTD,FINANCIAL,Sr Unsecured,81,2023/09/15,15-Sep-26,8.942,JIBAR,145,,101.63596,99.9700532,1.665906849,100,100,0,,0,,,,,Price,14-Mar-23,15-May-23,,,,Price Traded Methodology,
2027/07/11,RN2027,ZAG000187949,ZAG000187949 Corp,REP SOUTH AFRICA FLOATER,GOVT NATIONAL,Unsecured,15,2023/07/11,11-Jul-27,9.258,JIBAR,75.1,,102.8822382,101.8422985,1.039939726,0,0,0,,0,,,,,Price,12-May-23,15-May-23,,,,Price Traded Methodology,
2030/09/17,RN2030,ZAG000195413,ZAG000195413 Corp,REP SOUTH AFRICA FLOATER,GOVT NATIONAL,Unsecured,83,2023/09/17,17-Sep-30,8.918,JIBAR,112,,100.0426482,99.18749756,0.855150685,0,0,0,,0,,,,,Price,15-May-23,15-May-23,,,,Price Traded Methodology,
2023/12/10,RW23,ZAG000111246,ZAG000111246 Corp,RAND WATER,GOVT AGENCY,Sr Unsecured,167,2023/12/10,10-Dec-23,9.51,R186,93,10.69,103.63007,99.38314,4.24693,10.69,9.22,0.15,0.52938,0.502520285,-0.52076215,52.07621519,0.5008497,,Rate,14-Apr-23,22-Feb-23,,,,Illiquid Methodology,
2028/12/10,RW28,ZAG000111253,ZAG000111253 Corp,RAND WATER,GOVT AGENCY,Sr Unsecured,167,2023/12/10,10-Dec-28,10.245,R213,109.5,12.555,95.53193,90.95677,4.57516,12.56,10.715,0.1,4.0981639,3.856097384,-3.68380438,368.3804384,20.0157627,,Rate,09-May-23,09-Mar-23,,,,Illiquid Methodology,
2031/06/30,RW31,ZAG000177635,ZAG000177635 Corp,RAND WATER,GOVT AGENCY,Sr Unsecured,4,2023/06/30,30-Jun-31,10.685,R213,131,12.77,93.82741,89.64123,4.18618,12.775,11.2,0.08,5.2254768,4.911854879,-4.60866631,460.8666315,34.1976615,,Rate,09-May-23,08-May-23,,,,Illiquid Methodology,
2026/06/30,RWL26,ZAG000177619,ZAG000177619 Corp,RAND WATER,GOVT AGENCY,Sr Unsecured,4,2023/06/30,30-Jun-26,9.825,JIBAR,205,,101.9025357,100.4758919,1.426643836,100,100,0,,0,,,,,Price,11-May-23,12-Oct-22,,,,Price Traded Methodology,
2028/06/30,RWL28,ZAG000177627,ZAG000177627 Corp,RAND WATER,GOVT AGENCY,Sr Unsecured,4,2023/06/30,30-Jun-28,9.705,R2 030,68,11.71,96.2424,92.44017,3.80223,11.72,10.145,0.08,3.9413947,3.723390231,-3.58348029,358.3480291,18.2210111,,Rate,16-Nov-22,18-Jan-22,,,,Illiquid Methodology,
2024/08/02,SBN02,ZAG000178419,ZAG000178419 Corp,STANDARD BANK NAMIBIA LT,FINANCIAL,Sr Unsecured,37,2023/08/02,02-Aug-24,9.457,JIBAR,135,,100.6559487,100.1377569,0.518191781,100,100,0,,0,,,,,Price,30-Nov-22,26-Jul-22,,,,Price Traded Methodology,
2026/08/03,SBN03,ZAG000178427,ZAG000178427 Corp,STANDARD BANK NAMIBIA LT,FINANCIAL,Sr Unsecured,37,2023/08/02,03-Aug-26,9.727,JIBAR,160,,100.9450046,100.4120183,0.532986301,100,100,0,,0,,,,,Price,24-Mar-23,10-Nov-22,,,,Price Traded Methodology,
2026/05/15,SBS20,ZAG000095365,ZAG000095365 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,142,2023/11/15,15-May-26,10.05,R186,39,10.15,99.93485,99.74211,0.19274,10.39,8.62,0.07,2.6437293,2.516040278,-2.51440119,251.4401187,7.9962517,,Rate,11-May-23,11-May-23,,,,Illiquid Methodology,
2026/05/15,SBS21,ZAG000095373,ZAG000095373 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,50,2023/08/15,15-May-26,10.283,JIBAR,130,,102.4902318,102.2930236,0.197208219,100,100,0,,0,,,,,Price,04-Apr-23,05-Feb-23,,,,Price Traded Methodology,
2024/02/20,SBS27,ZAG000112772,ZAG000112772 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,55,2023/08/20,20-Feb-24,10.13,R186,27,10.03,102.58594,100.06038,2.52556,10.03,8.475,0.13,0.7245256,0.689925798,-0.7077669,70.77669043,0.8148839,,Rate,12-May-23,10-May-23,,,,Illiquid Methodology,
2026/05/25,SBS3,ZAG000030586,ZAG000030586 Corp,STANDARD BK OF SA,BANK,Sr Unsecured,152,2023/11/25,25-May-26,8.2,R186,40,10.16,94.9605,95.0279,-0.0674,10.4,8.6,0.09,2.7195179,2.588045228,-2.45762067,245.7620672,8.343274,,Rate,24-Mar-23,11-May-23,,,,Illiquid Methodology,
2027/06/12,SBS31,ZAG000116633,ZAG000116633 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,169,2023/12/12,12-Jun-27,9.785,R186,68.5,10.445,102.17675,97.86063,4.31612,10.635,8.88,0.09,3.2930493,3.129605634,-3.1977294,319.7729399,12.7765776,,Rate,03-Apr-23,11-May-23,,,,Illiquid Methodology,
2024/09/19,SBS34,ZAG000119439,ZAG000119439 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,85,2023/09/19,19-Sep-24,10.1,R186,29,10.05,101.78917,100.01821,1.77096,10.32,8.39,0.13,1.2551598,1.195105775,-1.21648829,121.6488288,2.0466122,,Rate,12-May-23,15-May-23,,,,Price Traded Methodology,
2025/01/29,SBS38,ZAG000123290,ZAG000123290 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,33,2023/07/29,29-Jan-25,9.09,R186,29,10.05,101.35426,98.5401,2.81416,10.305,8.385,0.12,1.5599348,1.485298531,-1.5054134,150.5413396,3.035247,,Rate,14-Apr-23,11-May-23,,,,Illiquid Methodology,
2030/01/29,SBS39,ZAG000123308,ZAG000123308 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,33,2023/07/29,29-Jan-30,9.71,R213,-25.5,11.205,96.09299,93.08688,3.00611,11.21,9.67,0.08,4.8506683,4.59332716,-4.41386518,441.3865178,28.0860889,,Rate,16-May-23,11-May-23,,,,Illiquid Methodology,
2025/11/12,SBS42,ZAG000131210,ZAG000131210 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,139,2023/11/12,12-Nov-25,10.64,R186,33,10.09,101.46017,101.16866,0.29151,10.335,8.49,0.1,2.2343099,2.127002652,-2.15806034,215.8060343,5.8144812,,Rate,24-Mar-23,11-May-23,,,,Illiquid Methodology,
2027/11/12,SBS43,ZAG000131244,ZAG000131244 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,139,2023/11/12,12-Nov-27,10.82,R186,81,10.57,101.16006,100.86362,0.29644,10.74,8.985,0.09,3.6556487,3.472145804,-3.51242463,351.2424635,15.2626212,,Rate,29-Mar-23,11-May-23,,,,Illiquid Methodology,
2024/01/31,SBS51,ZAG000141755,ZAG000141755 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,35,2023/07/31,31-Jan-24,9.775,R186,-1.5,9.745,102.98934,100.01667,2.97267,10.055,8.255,0.11,0.6700746,0.638942115,-0.65804226,65.80422614,0.7229723,,Price,26-Apr-23,15-May-23,,,,Illiquid Methodology,
2030/01/29,SBS52,ZAG000143512,ZAG000143512 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,35,2023/07/31,29-Jan-30,10.017,JIBAR,138,,103.725934,103.1770573,0.548876712,100,100,0,,0,,,,,Price,15-May-23,18-Apr-23,,,,Price Traded Methodology,
2027/05/03,SBS53,ZAG000143603,ZAG000143603 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,38,2023/08/03,03-May-27,9.942,JIBAR,124,,102.8691189,102.3515901,0.517528767,100,100,0,,0,,,,,Price,14-Apr-23,03-Apr-23,,,,Price Traded Methodology,
2024/06/12,SBS57,ZAG000144635,ZAG000144635 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,78,2023/09/12,12-Jun-24,9.22,JIBAR,86,,102.6018464,100.8336272,1.768219178,100,100,0,,0,,,,,Price,08-May-23,08-May-23,,,,Price Traded Methodology,
2027/06/12,SBS58,ZAG000144619,ZAG000144619 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,78,2023/09/12,12-Jun-27,9.45,JIBAR,125,,104.0984698,102.286141,1.812328767,100,100,0,,0,,,,,Price,15-May-23,02-Apr-23,,,,Price Traded Methodology,
2024/01/31,SBS62,ZAG000156647,ZAG000156647 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,35,2023/07/31,31-Jan-24,9.317,JIBAR,80,,100.8607453,100.3502248,0.510520548,100,100,0,,0,,,,,Price,16-May-23,15-May-23,,,,Price Traded Methodology,
2026/01/31,SBS63,ZAG000156654,ZAG000156654 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,35,2023/07/31,31-Jan-26,9.417,JIBAR,110,,101.321039,100.805039,0.516,100,100,0,,0,,,,,Price,16-May-23,15-May-23,,,,Price Traded Methodology,
2029/01/31,SBS64,ZAG000156662,ZAG000156662 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,35,2023/07/31,31-Jan-29,9.657,JIBAR,150.25,,101.3090347,100.779884,0.529150685,100,100,0,,0,,,,,Price,15-May-23,02-Feb-23,,,,Price Traded Methodology,
2024/05/15,SBS65,ZAG000156704,ZAG000156704 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,50,2023/08/15,15-May-24,9.433,JIBAR,85,,100.6446811,100.4637743,0.180906849,100,100,0,,0,,,,,Price,09-May-23,08-May-23,,,,Price Traded Methodology,
2029/06/26,SBS67,ZAG000160490,ZAG000160490 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,92,2023/09/26,26-Jun-29,9.148,JIBAR,142,,102.1218649,100.7183362,1.403528767,100,100,0,,0,,,,,Price,15-May-23,18-Apr-23,,,,Price Traded Methodology,
2024/11/21,SBS68,ZAG000164450,ZAG000164450 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,56,2023/08/21,21-Nov-24,8.69,JIBAR,97,,100.3735592,100.3735592,0,100,100,0,,0,,,,,Price,15-May-23,22-Mar-23,,,,Price Traded Methodology,
2034/12/02,SBS69,ZAG000164575,ZAG000164575 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,70,2023/09/04,02-Dec-34,9.217,JIBAR,175,,102.0334223,99.98800587,2.045416438,100,100,0,,0,,,,,Price,20-Jan-20,15-May-23,,,,Price Traded Methodology,
2025/02/02,SBS70,ZAG000183195,ZAG000183195 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,37,2023/08/02,02-Feb-25,9.117,JIBAR,90,,100.870251,100.3706893,0.499561644,100,100,0,,0,,,,,Price,15-May-23,05-Mar-23,,,,Price Traded Methodology,
2027/02/02,SBS71,ZAG000183203,ZAG000183203 Corp,STANDARD BANK SO AFRICA,BANK,Sr Unsecured,37,2023/08/02,02-Feb-27,9.317,JIBAR,131,,100.614053,100.1035324,0.510520548,100,100,0,,0,,,,,Price,27-Mar-23,10-Jan-23,,,,Price Traded Methodology,
