Date,Bond Code,ISIN Code,Ticker,ISSUER,ISSUER_INDUSTRY,PAYMENT_RANK,DAYS_TO_NEXT_COUPON,NXT_CPN_DT,Maturity,Coupon,Companion Bond,BP Spread,MTM,All in price,Clean Price,Accrued Interest,Year High Yield,Year Low Yield,Return (YTD),Duration,Modified Duration,Delta,Rand per Basis Point,Convexity,Yield Volatility,Yield / Price Indicator,Last Trade Date,Last MTM Change Date,Index Ratio,Base CPI,Reference CPI,MTM Process Methodology,MTM Change
2028/01/31,IBL262,ZAG000193293,ZAG000193293 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,34,2023/07/31,31-Jan-28,9.417,JIBAR,145,,101.3754344,99.95643444,1.419,100,100,0,,0,,,,,Price,30-Jan-23,19-Jun-23,,,,Price Traded Methodology,
2028/02/06,IBL263,ZAG000193392,ZAG000193392 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,41,2023/08/07,06-Feb-27,9.433,JIBAR,145,,101.2146322,99.94828429,1.266347945,100,100,0,,0,,,,,Price,09-Feb-23,19-Jun-23,,,,Price Traded Methodology,
2025/02/09,IBL264,ZAG000193582,ZAG000193582 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,44,2023/08/10,09-Feb-25,12.611,JIBAR,96,,101.65845,100,1.65845,100,100,0,,0,,,,,Price,08-Feb-23,09-Feb-23,,,,Issuer Valuated,
2026/02/15,IBL266,ZAG000193665,ZAG000193665 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,49,2023/08/15,15-Feb-26,7.82,R186,,,100.89984,100,0.89984,9.41,7.77,0,,0,,,,,Price,15-Feb-23,18-May-23,,,,Issuer Valuated,
2028/02/16,IBL267,ZAG000193673,ZAG000193673 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,50,2023/08/16,16-Feb-27,9.533,JIBAR,145,,101.0198697,99.94903958,1.070830137,100,100,0,,0,,,,,Price,30-May-23,19-Jun-23,,,,Price Traded Methodology,
2028/02/24,IBL268,ZAG000194127,ZAG000194127 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,58,2023/08/24,24-Feb-28,9.933,JIBAR,180,,100.8449163,99.94686428,0.898052055,100,100,0,,0,,,,,Price,23-Feb-23,19-Jun-23,,,,Price Traded Methodology,
2026/03/09,IBL269,ZAG000194473,ZAG000194473 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,76,2023/09/11,09-Sep-24,9.633,JIBAR,115,,100.4471141,99.99845385,0.448660274,100,100,0,,0,,,,,Price,19-Jun-23,19-Jun-23,,,,Price Traded Methodology,
2028/06/05,IBL275,ZAG000196767,ZAG000196767 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,70,2023/09/05,05-Jun-28,10.392,JIBAR,190,,100.5995484,100.0016525,0.59789589,0,0,0,,0,,,,,Price,05-Jun-23,19-Jun-23,,,,Price Traded Methodology,
2024/02/17,IBL60,ZAG000112566,ZAG000112566 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,51,2023/08/17,17-Feb-24,10.255,R186,69,10.045,103.7564,100.13203,3.62437,10.665,8.98,0.1,0.619282526,0.589666524,-0.611816761,61.18167611,0.638946501,,Rate,09-May-23,22-Feb-23,,,,Illiquid Methodology,
2023/10/03,IBL98,ZAG000139817,ZAG000139817 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,6,2023/07/03,03-Oct-23,9.858,JIBAR,115,,100.0070009,100.1960585,-0.189057534,100,100,0,,0,,,,,Price,25-Feb-22,24-Feb-22,,,,Price Traded Methodology,
2024/11/24,IDCG06,ZAG000121732,ZAG000121732 Corp,INDUST DEVELOP CORP SA,GOVT AGENCY,Sr Unsecured,150,2023/11/24,24-Nov-24,9.55,R186,94,10.295,99.88352,99.0201,0.86342,10.915,8.9,0.06,1.342634296,1.276905581,-1.275418254,127.5418254,2.284901142,,Rate,09-Jun-23,05-Oct-22,,,,Illiquid Methodology,
2030/11/13,IDCG08,ZAG000131368,ZAG000131368 Corp,INDUST DEVELOP CORP SA,GOVT AGENCY,Sr Unsecured,139,2023/11/13,13-Nov-30,11.275,R213,50,11.595,99.76069,98.40151,1.35918,12.23,10.4,0.05,5.11437621,4.834118207,-4.822549561,482.2549561,31.47206912,,Rate,08-Jun-23,27-Jan-20,,,,Illiquid Methodology,
2026/12/05,IDCG11,ZAG000141037,ZAG000141037 Corp,INDUST DEVELOP CORP SA,GOVT AGENCY,Sr Unsecured,161,2023/12/05,05-Dec-26,10.8,R186,150,10.855,100.45071,99.82934,0.62137,11.475,9.46,0.06,2.947878857,2.796119473,-2.808721984,280.8721984,9.914093202,,Rate,29-Mar-23,30-Oct-22,,,,Illiquid Methodology,
2023/11/12,IDCG15,ZAG000155367,ZAG000155367 Corp,INDUST DEVELOP CORP SA,GOVT AGENCY,Sr Unsecured,48,2023/08/14,12-Nov-23,9.775,JIBAR,110,,101.3783832,100.1732462,1.205136986,100,100,0,,0,,,,,Price,13-Jun-23,25-Apr-23,,,,Price Traded Methodology,
2025/11/12,IDCG16,ZAG000155375,ZAG000155375 Corp,INDUST DEVELOP CORP SA,GOVT AGENCY,Sr Unsecured,48,2023/08/14,12-Nov-25,9.975,JIBAR,265,,99.62958108,98.39978656,1.229794521,100,100,0,,0,,,,,Price,03-May-23,07-Feb-23,,,,Price Traded Methodology,
2024/02/08,IDCG17,ZAG000157025,ZAG000157025 Corp,INDUST DEVELOP CORP SA,GOVT AGENCY,Sr Unsecured,42,2023/08/08,08-Feb-24,9.683,JIBAR,170,,101.2462722,99.94636264,1.299909589,100,100,0,,0,,,,,Price,06-Feb-23,19-Jun-23,,,,Price Traded Methodology,
2024/03/12,IDCG19,ZAG000157611,ZAG000157611 Corp,INDUST DEVELOP CORP SA,GOVT AGENCY,Sr Unsecured,77,2023/09/12,12-Mar-24,10.125,JIBAR,187,,100.238233,99.84956999,0.388663014,100,100,0,,0,,,,,Price,09-Jun-23,23-Mar-23,,,,Price Traded Methodology,
2024/12/18,IDCG22,ZAG000165408,ZAG000165408 Corp,INDUST DEVELOP CORP SA,GOVT AGENCY,Sr Unsecured,83,2023/09/18,18-Dec-24,10.142,JIBAR,190,,99.85113016,99.65695208,0.194178082,100,100,0,,0,,,,,Price,24-Mar-23,13-Jul-22,,,,Price Traded Methodology,
2027/01/29,IDCG23,ZAG000165846,ZAG000165846 Corp,INDUST DEVELOP CORP SA,GOVT AGENCY,Sr Unsecured,34,2023/07/31,29-Jan-27,9.817,JIBAR,285,,98.52001925,97.04074527,1.479273973,100,100,0,,0,,,,,Price,30-May-23,21-Dec-21,,,,Price Traded Methodology,
2024/12/10,IFC01,ZAG000131962,ZAG000131962 Corp,INTL FINANCE CORP,SUPRA-NATIONAL,Sr Unsecured,166,2023/12/10,10-Dec-24,8.72,R186,25,9.605,99.19648,98.81423,0.38225,10.225,8.21,0.07,1.394081911,1.330199099,-1.31951069,131.951069,2.448015082,,Rate,10-Dec-15,19-Jun-23,,,,Illiquid Methodology,
2031/03/09,INLV07,ZAG000174640,ZAG000174640 Corp,INVESTEC BANK LTD,BANK,Subordinated,76,2023/09/11,09-Mar-26,11.083,JIBAR,165,,102.7326684,102.2164738,0.516194521,100,100,0,,0,,,,,Price,08-Jun-23,23-May-23,,,,Price Traded Methodology,
2031/12/22,INLV11,ZAG000182585,ZAG000182585 Corp,INVESTEC LTD,FINANCIAL,Subordinated,87,2023/09/22,22-Mar-27,9.625,JIBAR,180,,101.030736,100.9148156,0.115920364,100,100,0,,0,,,,,Price,12-Jun-23,11-Jun-23,,,,Price Traded Methodology,
2032/03/25,INLV12,ZAG000184672,ZAG000184672 Corp,INVESTEC LTD,FINANCIAL,Subordinated,91,2023/09/26,25-Jun-27,9.758,JIBAR,220,,99.99985757,99.99985757,0,100,100,0,,0,,,,,Price,13-Jun-23,19-Jun-23,,,,Price Traded Methodology,
2023/10/15,IPF25,ZAG000154717,ZAG000154717 Corp,INVESTEC PROPERTY FUND L,FINANCIAL,Sr Unsecured,20,2023/07/17,15-Oct-23,9.645,JIBAR,167,,101.8258948,99.9761688,1.849726027,100,100,0,,0,,,,,Price,12-Oct-18,19-Jun-23,,,,Price Traded Methodology,
2024/03/25,IPF30,ZAG000157934,ZAG000157934 Corp,INVESTEC PROPERTY FUND L,FINANCIAL,Sr Unsecured,91,2023/09/26,25-Mar-24,9.158,JIBAR,138,,100.15672,100.15672,0,100,100,0,,0,,,,,Price,06-Jun-23,05-Apr-22,,,,Price Traded Methodology,
2026/03/25,IPF31,ZAG000157926,ZAG000157926 Corp,INVESTEC PROPERTY FUND L,FINANCIAL,Sr Unsecured,91,2023/09/26,25-Mar-26,9.388,JIBAR,156,,100.6403018,100.6403018,0,100,100,0,,0,,,,,Price,20-Jun-23,02-Mar-23,,,,Price Traded Methodology,
2026/07/01,IPF32,ZAG000160623,ZAG000160623 Corp,INVESTEC PROPERTY FUND L,FINANCIAL,Sr Unsecured,6,2023/07/03,01-Jul-26,9.778,JIBAR,182,,99.81038929,99.99791257,-0.187523288,100,100,0,,0,,,,,Price,01-Jul-19,19-Jun-23,,,,Price Traded Methodology,
2026/12/15,IPF34,ZAG000192816,ZAG000192816 Corp,INVESTEC PROPERTY FUND L,FINANCIAL,Sr Unsecured,80,2023/09/15,15-Dec-26,10.225,JIBAR,175,,100.3041666,99.9960159,0.308150685,100,100,0,,0,,,,,Price,15-Dec-22,19-Jun-23,,,,Price Traded Methodology,
2028/02/23,IPF35,ZAG000193913,ZAG000193913 Corp,INVESTEC PROPERTY FUND L,FINANCIAL,Sr Unsecured,57,2023/08/23,23-Feb-28,9.775,JIBAR,165,,100.8574854,99.94693745,0.910547945,100,100,0,,0,,,,,Price,23-Feb-23,19-Jun-23,,,,Price Traded Methodology,
2029/02/23,IPF36,ZAG000193921,ZAG000193921 Corp,INVESTEC PROPERTY FUND L,FINANCIAL,Sr Unsecured,57,2023/08/23,23-Feb-29,9.875,JIBAR,175,,100.8665734,99.94671038,0.919863014,100,100,0,,0,,,,,Price,23-Feb-23,19-Jun-23,,,,Price Traded Methodology,
2026/02/23,IPF37,ZAG000193939,ZAG000193939 Corp,INVESTEC PROPERTY FUND L,FINANCIAL,Sr Unsecured,57,2023/08/23,23-Feb-26,9.625,JIBAR,150,,100.8437409,99.9471656,0.896575342,100,100,0,,0,,,,,Price,05-Apr-23,19-Jun-23,,,,Price Traded Methodology,
2028/02/23,IPF38,ZAG000193954,ZAG000193954 Corp,INVESTEC PROPERTY FUND L,FINANCIAL,Sr Unsecured,57,2023/08/23,23-Feb-28,9.825,JIBAR,170,,100.8620651,99.94685959,0.915205479,100,100,0,,0,,,,,Price,30-May-23,19-Jun-23,,,,Price Traded Methodology,
2029/02/23,IPF39,ZAG000193962,ZAG000193962 Corp,INVESTEC PROPERTY FUND L,FINANCIAL,Sr Unsecured,57,2023/08/23,23-Feb-29,9.875,JIBAR,175,,100.8665734,99.94671038,0.919863014,100,100,0,,0,,,,,Price,23-Feb-23,19-Jun-23,,,,Price Traded Methodology,
2023/08/29,IPFC42,ZAG000196338,ZAG000196338 Corp,INVESTEC PROPERTY FUND L,FINANCIAL,Sr Unsecured,63,2023/08/29,29-Aug-23,9.092,JIBAR,60,,100.7021434,100.0046749,0.697468493,0,0,0,,0,,,,,Price,29-May-23,19-Jun-23,,,,Price Traded Methodology,
2024/06/22,IPFG01,ZAG000175795,ZAG000175795 Corp,INVESTEC PROPERTY FUND L,FINANCIAL,Sr Unsecured,87,2023/09/22,22-Jun-24,9.325,JIBAR,137,,100.5105317,100.397899,0.112632693,100,100,0,,0,,,,,Price,19-Jun-23,29-Aug-22,,,,Price Traded Methodology,
2026/02/23,IPFG02,ZAG000193640,ZAG000193640 Corp,INVESTEC PROPERTY FUND L,FINANCIAL,Sr Unsecured,59,2023/08/25,23-Feb-26,9.525,JIBAR,140,,100.8345784,99.94731809,0.887260274,100,100,0,,0,,,,,Price,23-Feb-23,19-Jun-23,,,,Price Traded Methodology,
2099/06/26,IV050,ZAG000158080,ZAG000158080 Corp,INVESTEC BANK LTD,BANK,Subordinated,91,2023/09/26,26-Jun-24,12.108,JIBAR,266,,101.7677787,101.7677787,0,100,100,0,,0,,,,,Price,08-Jun-23,25-Jul-22,,,,Price Traded Methodology,
2024/04/18,IVC140,ZAG000154774,ZAG000154774 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,21,2023/07/18,18-Apr-24,9.708,JIBAR,155,,101.9630593,100.1278484,1.835210959,100,100,0,,0,,,,,Price,31-May-23,11-Oct-21,,,,Price Traded Methodology,
2023/12/21,IVC147,ZAG000155664,ZAG000155664 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,86,2023/09/21,21-Dec-23,10.192,JIBAR,150,,100.1171967,99.98396595,0.133230714,100,100,0,,0,,,,,Price,05-Dec-18,19-Jun-23,,,,Price Traded Methodology,
2029/12/15,IVC152,ZAG000158882,ZAG000158882 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,80,2023/09/15,15-Dec-24,12.225,JIBAR,368,,100.4556812,100.0872565,0.368424658,100,100,0,,0,,,,,Price,23-Mar-23,25-Nov-21,,,,Price Traded Methodology,
2036/07/30,IVC153,ZAG000156894,ZAG000156894 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,6,2023/07/03,03-Apr-24,9.708,JIBAR,175,,99.81149247,99.99767329,-0.186180822,0,0,0,,0,,,,,Price,11-May-23,09-May-23,,,,Price Traded Methodology,
2036/07/30,IVC155,ZAG000156886,ZAG000156886 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,98,2023/10/03,03-Apr-24,9.275,R186,63.5,9.99,101.5827517,99.44823115,2.134520548,10.61,8.595,0.06,0.748259622,0.71266,,72.39418,0.8569,,Price,31-Jan-23,19-Jun-23,,,,Price Traded Methodology,
2025/07/09,IVC178,ZAG000169418,ZAG000169418 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,13,2023/07/10,09-Jul-23,10.208,JIBAR,225,,102.1101682,99.98466688,2.12550137,100,100,0,,0,,,,,Price,02-Mar-23,19-Jun-23,,,,Price Traded Methodology,
2026/12/21,IVC186,ZAG000172040,ZAG000172040 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,177,2023/12/21,21-Dec-24,7.4,R186,-37,8.985,97.93866,97.83729,0.10137,9.605,7.92,0.12,1.432820021,1.37121805,-1.342952593,134.2952593,2.574832,,Rate,23-Feb-23,22-Feb-23,,,,Illiquid Methodology,
2025/12/15,IVC190,ZAG000173261,ZAG000173261 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,80,2023/09/15,15-Dec-23,10.675,JIBAR,175,,100.5221414,100.2004291,0.321712329,100,100,0,,0,,,,,Price,29-Sep-22,19-Jun-23,,,,Price Traded Methodology,
2030/01/31,IVC194,ZAG000176538,ZAG000176538 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,36,2023/08/02,31-Jul-23,7.23,R186,-136,7.995,102.82669,99.93469,2.892,8.615,6.6,0.08,0.098964922,0.095160866,-0.097850764,9.78507645,0.018111181,,Rate,23-Feb-23,14-Aug-22,,,,Illiquid Methodology,
2031/08/13,IVC198,ZAG000178823,ZAG000178823 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,48,2023/08/14,13-Aug-26,11.133,JIBAR,260,,102.4066989,101.1256414,1.281057534,100,100,0,,0,,,,,Price,07-Jul-22,09-Aug-22,,,,Price Traded Methodology,
2031/02/28,IVC200,ZAG000178211,ZAG000178211 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,65,2023/08/31,31-Aug-23,7.45,R186,-32,9.035,102.0576575,99.64916434,2.408493151,9.655,7.97,0.12,0.185952592,0.17792,,18.15762,0.06331,,Rate,04-Nov-22,22-Feb-23,,,,Illiquid Methodology,
2031/09/10,IVC201,ZAG000179714,ZAG000179714 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,76,2023/09/11,10-Sep-26,11.525,JIBAR,305,,100.4407699,99.99840825,0.442361644,100,100,0,,0,,,,,Price,23-May-22,19-Jun-23,,,,Price Traded Methodology,
2031/02/28,IVC202,ZAG000180167,ZAG000180167 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,65,2023/08/31,31-Aug-23,7.39,R186,-38,8.975,102.03904,99.64994,2.3891,9.595,7.91,0.12,0.185919064,0.177934264,-0.181562401,18.15624012,0.063321205,,Rate,28-Oct-22,22-Feb-23,,,,Illiquid Methodology,
2023/11/18,IVC204,ZAG000181736,ZAG000181736 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,52,2023/08/18,18-Nov-23,9.633,JIBAR,135,,101.0539742,100.0246948,1.029279452,100,100,0,,0,,,,,Price,15-Feb-23,19-Jun-23,,,,Price Traded Methodology,
2025/01/28,IVC210,ZAG000183161,ZAG000183161 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,31,2023/07/28,28-Jan-24,9.608,JIBAR,150,,101.5979034,100.0448294,1.553073973,100,100,0,,0,,,,,Price,17-May-23,14-May-23,,,,Price Traded Methodology,
2028/04/26,IVC213,ZAG000183997,ZAG000183997 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,29,2023/07/26,26-Apr-25,9.958,JIBAR,160,,102.2900488,100.6258351,1.664213699,100,100,0,,0,,,,,Price,19-Apr-23,19-Jun-23,,,,Price Traded Methodology,
2025/04/22,IVC216,ZAG000185422,ZAG000185422 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,117,2023/10/22,22-Apr-25,8.45,R186,-14,9.215,100.2219689,98.7171744,1.504794521,9.835,7.82,0.06,1.703123194,1.62811,,163.1722,3.54445,,Rate,30-May-23,14-Aug-22,,,,Illiquid Methodology,
2024/07/07,IVC221,ZAG000187998,ZAG000187998 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,41,2023/08/07,07-Aug-23,8.75,R186,55.5,9.91,101.0353647,99.83673453,1.198630137,10.53,8.81,0,0.116589808,0.11377,,11.49491,0.02589,,Price,06-Jul-22,07-Feb-23,,,,Illiquid Methodology,
2024/07/28,IVC222,ZAG000188574,ZAG000188574 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,31,2023/07/28,28-Jul-24,9.09,,,9.09,103.72669,100.01598,3.71071,9.09,9.09,0,1.024131636,0.979608432,-1.016115438,101.6115438,1.473652294,,Price,28-Jul-22,08-Sep-22,,,,Illiquid Methodology,
2023/07/29,IVC223,ZAG000188590,ZAG000188590 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,32,2023/07/29,29-Jul-23,9.317,JIBAR,115.5,,101.3792552,99.97532368,1.403931507,100,100,0,,0,,,,,Price,02-Mar-23,10-Oct-22,,,,Price Traded Methodology,
2024/11/19,IVC224,ZAG000189143,ZAG000189143 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,55,2023/08/21,19-Nov-24,9.772,JIBAR,168,,100.9609791,99.94362015,1.017358904,100,100,0,,0,,,,,Price,31-May-23,19-Jun-23,,,,Price Traded Methodology,
2024/09/27,IVC225,ZAG000189291,ZAG000189291 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,183,2023/12/27,27-Sep-23,8.55,JIBAR,150,10.855,99.41003818,99.43346283,-0.023424658,11.475,9.79,0,0.252717391,0.24604,,24.45889,0.12042,,Price,24-Aug-22,19-Jun-23,,,,Price Traded Methodology,
2027/09/01,IVC226,ZAG000189507,ZAG000189507 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,66,2023/09/01,01-Sep-24,10.167,JIBAR,167.5,,100.698946,100.0025762,0.696369863,100,100,0,,0,,,,,Price,31-Aug-22,19-Jun-23,,,,Price Traded Methodology,
2025/01/13,IVC227,ZAG000189812,ZAG000189812 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,16,2023/07/13,13-Jan-24,8.77,R186,87,10.225,101.0145254,99.23649802,1.778027397,10.845,8.83,0.06,0.53063589,0.51741,,52.26589,0.39998,,Price,15-Feb-23,21-Sep-22,,,,Illiquid Methodology,
2025/01/15,IVC229,ZAG000190349,ZAG000190349 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,20,2023/07/17,15-Jan-24,9.475,JIBAR,150,,101.7934863,99.97636305,1.817123288,100,100,0,,0,,,,,Price,30-Sep-22,19-Jun-23,,,,Price Traded Methodology,
2025/01/26,IVC230,ZAG000190356,ZAG000190356 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,29,2023/07/26,26-Jan-24,9.1,R186,-15.5,9.2,101.4631931,99.94237122,1.520821918,9.82,7.805,0.06,0.565851819,0.55313,,56.12232,0.44748,,Price,30-Sep-22,19-Jun-23,,,,Illiquid Methodology,
2024/10/14,IVC231,ZAG000190943,ZAG000190943 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,19,2023/07/16,14-Oct-23,8.75,R186,47,9.825,101.4371438,99.68714385,1.75,100,8.43,-0.9,0.294085095,0.28703,,29.11599,0.15368,,Price,02-Mar-23,15-Jan-23,,,,Illiquid Methodology,
2027/12/20,IVC236,ZAG000192972,ZAG000192972 Corp,INVESTEC BANK PLC,FINANCIAL,Sr Unsecured,85,2023/09/20,20-Jun-24,11.012,JIBAR,252,,100.1749729,99.9942332,0.180739726,100,100,0,,0,,,,,Price,19-Dec-22,19-Jun-23,,,,Price Traded Methodology,
2027/12/20,IVC237,ZAG000193004,ZAG000193004 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,85,2023/09/20,20-Dec-27,11.142,JIBAR,265,,98.9239,98.74075,0.18316,100,100,0,,0,,,,,Price,23-Dec-22,07-Mar-23,,,,Issuer Valuated,
2027/12/20,IVC238,ZAG000193426,ZAG000193426 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,85,2023/09/20,20-Dec-27,11.172,JIBAR,268,,100.177399,99.99402915,0.183369863,100,100,0,,0,,,,,Price,06-Feb-23,19-Jun-23,,,,Price Traded Methodology,
2031/06/02,IVC239,ZAG000193608,ZAG000193608 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,69,2023/09/04,02-Jun-26,11.092,JIBAR,260,,100.7294384,100.0001014,0.729336986,100,100,0,,0,,,,,Price,09-Feb-23,19-Jun-23,,,,Price Traded Methodology,
2027/12/20,IVC240,ZAG000193996,ZAG000193996 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,85,2023/09/20,20-Dec-27,11.042,JIBAR,255,,100.1753313,99.99409842,0.181232877,100,100,0,,0,,,,,Price,06-Jun-23,19-Jun-23,,,,Price Traded Methodology,
2027/12/20,IVC241,ZAG000194101,ZAG000194101 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,85,2023/09/20,20-Dec-27,10.922,JIBAR,243,,100.1734219,99.99416165,0.179260274,100,100,0,,0,,,,,Price,28-Feb-23,19-Jun-23,,,,Price Traded Methodology,
2031/06/02,IVC242,ZAG000194267,ZAG000194267 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,69,2023/09/04,02-Jun-26,10.992,JIBAR,250,,100.7230046,100.000243,0.722761644,100,100,0,,0,,,,,Price,08-Jun-23,19-Jun-23,,,,Price Traded Methodology,
2023/12/27,IVC243,ZAG000194358,ZAG000194358 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,92,2023/09/27,27-Dec-23,8.758,JIBAR,120,,99.97461759,99.99861211,-0.023994521,100,100,0,,0,,,,,Price,07-Mar-23,19-Jun-23,,,,Price Traded Methodology,
2027/12/20,IVC244,ZAG000194606,ZAG000194606 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,85,2023/09/20,20-Dec-27,10.962,JIBAR,247,,100.1740585,99.99414065,0.179917808,100,100,0,,0,,,,,Price,03-May-23,19-Jun-23,,,,Price Traded Methodology,
2028/07/20,IVC245,ZAG000194846,ZAG000194846 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,85,2023/09/20,20-Jul-28,11.022,JIBAR,253,,100.1749602,99.99405612,0.18090411,100,100,0,,0,,,,,Price,22-Mar-23,19-Jun-23,,,,Price Traded Methodology,
2028/03/31,IVC247,ZAG000195348,ZAG000195348 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,1739,2028/03/31,31-Mar-28,4.1,,,,102.44991,101.51759,0.93233,4.1,4.1,0,,0,,,,,Rate,03-Apr-23,19-Jun-23,,,,Issuer Valuated,
2028/03/31,IVC248,ZAG000195330,ZAG000195330 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,1739,#N/A Field Not Applicable,31-Mar-28,5.1,,,,102.76827,101.51759,1.25068,5.1,5.1,0,,0,,,,,Rate,23-May-23,19-Jun-23,,,,Issuer Valuated,
2028/07/21,IVC249,ZAG000195660,ZAG000195660 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,24,2023/07/21,21-Jul-28,10.408,JIBAR,245,,101.8496056,99.96761104,1.881994521,100,100,0,,0,,,,,Price,20-Apr-23,19-Jun-23,,,,Price Traded Methodology,
2025/04/26,IVC250,ZAG000195694,ZAG000195694 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,29,2023/07/26,26-Apr-24,9.908,JIBAR,195,,101.6175204,99.96166283,1.655857534,100,100,0,,0,,,,,Price,24-Apr-23,19-Jun-23,,,,Price Traded Methodology,
2024/10/19,IVC251,ZAG000196049,ZAG000196049 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,22,2023/07/19,19-Jan-24,9.35,R186,-58,8.775,101.288143,100.3147184,0.973424658,9.395,8.775,-0.06,0.549879576,0.53808,,54.50067,0.42601,,Price,18-May-23,19-Jun-23,,,,Illiquid Methodology,
2025/06/20,IVC252,ZAG000196445,ZAG000196445 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,359,2024/06/20,20-Jun-24,10.6,R186,200,11.355,99.46092175,99.28667518,0.174246575,11.91,11.355,0,0.987681027,0.88697,,88.21846,1.57342,,Price,24-May-23,19-Jun-23,,,,Illiquid Methodology,
2028/07/20,IVC253,ZAG000196346,ZAG000196346 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,85,2023/09/20,20-Jul-28,11.292,JIBAR,280,,100.1792485,99.99390604,0.185342466,100,100,0,,0,,,,,Price,24-May-23,19-Jun-23,,,,Price Traded Methodology,
2028/07/20,IVC255,ZAG000196700,ZAG000196700 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,85,2023/09/20,20-Jul-28,11.592,JIBAR,310,,100.1840092,99.99373526,0.190273973,100,100,0,,0,,,,,Price,01-Jun-23,19-Jun-23,,,,Price Traded Methodology,
2028/07/20,IVC256,ZAG000196783,ZAG000196783 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,92,2023/10/20,20-Jul-28,11.483,JIBAR,300,,100.6108203,100.0130751,0.597745205,100,100,0,,0,,,,,Price,06-Jun-23,19-Jun-23,,,,Price Traded Methodology,
2026/10/02,IVC257,ZAG000196841,ZAG000196841 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,6,2023/07/03,02-Oct-25,9.975,JIBAR,150,,99.81623102,100.0075324,-0.19130137,100,100,0,,0,,,,,Price,09-Jun-23,19-Jun-23,,,,Price Traded Methodology,
2029/06/13,IVC258,ZAG000196890,ZAG000196890 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,78,2023/09/13,13-Jun-24,10.275,JIBAR,180,,100.3625999,99.99664097,0.365958904,100,100,0,,0,,,,,Price,12-Jun-23,19-Jun-23,,,,Price Traded Methodology,
2028/07/20,IVC259,ZAG000196999,ZAG000196999 Corp,INVESTEC BANK LTD,BANK,Sr Unsecured,85,2023/09/20,20-Jul-28,11.775,JIBAR,330,,100.3441264,99.98926338,0.354863014,100,100,0,,0,,,,,Price,14-Jun-23,19-Jun-23,,,,Price Traded Methodology,
